Index [<ind>],Particle X-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Y-Coordinate X Particle ID (Study 01 - Particles) [m],Particle Z-Coordinate X Particle ID (Study 01 - Particles) [m]
2117,-0.48173,0.0182082,-0.0801825
2118,0.0899985,-1.00118,-0.23896
2119,-0.294074,0.0573615,0.363473
2120,0.44628,-1.02224,0.105449
2121,-0.4063,0.0489586,0.139184
2122,0.268822,-1.02189,0.201392
2123,-0.484175,-0.91082,-0.149479
2124,0.0837312,-1.01761,-0.381376
2125,0.412289,-0.602573,-0.350948
2126,-0.32221,0.0844279,-0.328973
2127,-0.482073,0.0444169,0.202483
2128,-0.358355,-1.02477,0.0168423
2129,0.10993,-1.00615,0.295324
2130,0.438128,-1.05347,0.236331
2131,-0.366728,-1.05515,-0.26142
2132,0.380239,0.0772683,0.111476
2133,0.48382,0.0161613,0.292971
2134,0.157379,-0.412004,-0.0957775
2135,-0.140992,-1.02635,0.166499
2136,0.321245,-0.451436,-0.153308
2137,-0.246423,-0.395002,-0.0101324
2138,0.296979,-1.03373,0.153971
2139,0.373109,-1.00565,-0.0177216
2140,-0.484282,-1.0375,0.107341
2141,-0.293142,0.0952572,0.0473201
2142,-0.314081,-1.07025,-0.359669
2143,0.477306,-0.999398,-0.299258
2144,0.432336,0.0174977,-0.0412821
2145,0.133296,-0.377941,0.171379
2146,0.416132,-1.01121,-0.0402885
2147,-0.108707,-0.987477,0.380753
2148,-0.0847271,-0.282307,-0.155871
2149,0.406257,-0.892821,0.31454
2150,-0.28389,0.0963617,0.286463
2151,-0.317774,-1.0391,-0.0447471
2152,-0.246461,0.0622875,0.382588
2153,0.0467492,-1.00439,-0.247656
2154,0.358331,0.052018,-0.264345
2155,0.356267,-1.06198,-0.37814
2156,0.272302,0.0936945,-0.343974
2157,-0.372839,0.0757279,-0.208674
2158,-0.251492,-1.02636,0.153649
2159,-0.454902,0.017381,0.12413
2160,-0.23483,-0.409107,-0.229176
2161,-0.382855,-1.06051,0.236123
2162,-0.17487,-0.38249,0.172431
2163,-0.482273,-1.05315,-0.105735
2164,-0.00739155,-0.997326,0.383263
2165,0.207499,-0.99778,-0.197664
2166,0.475363,-1.0461,-0.144832
2167,0.178319,-1.03012,-0.129004
2168,-0.448447,-0.843391,0.0440997
2169,0.169645,-1.02882,0.130503
2170,0.393698,0.0432098,-0.221347
2171,-0.1481,-1.02137,0.0582966
2172,0.286437,-1.02929,0.0735141
2173,0.137938,-0.997234,-0.344936
2174,0.370945,-1.05365,-0.333502
2175,0.467603,-1.055,0.276518
2176,-0.294567,-1.02176,-0.0327598
2177,0.211395,-1.03104,-0.0592913
2178,0.322336,-0.586836,0.26819
2179,-0.305509,0.0893793,-0.184755
2180,-0.323902,0.0819739,0.383982
2181,-0.378714,-1.02235,0.0859109
2182,0.0726186,-1.01073,-0.122404
2183,-0.415225,-1.00161,0.349594
2184,0.483961,-0.919394,0.383958
2185,0.30841,-1.05156,-0.337061
2186,0.105728,-1.02527,-0.175431
2187,0.275547,0.0724757,0.210345
2188,0.305401,-0.970873,0.082264
2189,-0.37146,-1.05677,-0.294996
2190,-0.34042,-1.02997,-0.186669
2191,-0.417664,0.0552871,-0.279467
2192,-0.138295,-1.01693,0.305016
2193,0.433851,-1.05808,-0.0842703
2194,-0.484739,-1.00139,0.164881
2195,0.364515,0.0397339,0.381867
2196,-0.389825,0.0510752,0.172146
2197,-0.256852,-1.02115,-0.293903
2198,0.394468,-1.02702,-0.109285
2199,0.343391,0.0804795,-0.158777
2200,-0.484007,0.0300665,0.134429
2201,0.234512,-1.01855,0.198613
2202,-0.348239,-1.05045,-0.021146
2203,0.0702682,-1.00188,-0.323074
2204,0.404084,0.0317094,-0.323136
2205,0.373494,-1.0536,0.240965
2206,0.103733,-1.04141,0.193579
2207,-0.0711194,-0.99405,0.220837
2208,-0.484258,-0.720878,-0.0658797
2209,0.321191,-1.05016,-0.16321
2210,-0.0431355,-0.983641,-0.173577
2211,0.443827,-1.02645,-0.228319
2212,-0.384571,-1.06371,-0.147918
2213,0.388932,0.0646155,-0.25057
2214,0.426641,0.0428769,-0.0676496
2215,0.458477,-0.773144,0.085409
2216,0.359591,0.0170641,0.355379
2217,0.469393,0.0157996,0.152321
2218,0.158232,-1.0328,-0.00421396
2219,0.0425937,-0.996493,-0.0990272
2220,-0.227597,-1.07805,0.364548
2221,0.467986,0.0481099,0.352308
2222,0.278598,-1.02998,-0.30658
2223,-0.453372,0.030082,-0.10283
2224,0.0640552,-1.00628,0.0698326
2225,-0.418079,0.0194643,-0.0885321
2226,-0.484629,0.0197449,0.00249739
2227,0.00790465,-0.986574,-0.381909
2228,-0.257053,-0.996864,0.382462
2229,-0.425415,-1.03302,0.161087
2230,-0.0123604,-1.00584,0.303604
2231,-0.201154,-1.0347,-0.0641066
2232,-0.259134,0.084329,-0.334051
2233,-0.352389,0.0726955,0.0281149
2234,0.465349,-1.01684,0.0763632
2235,-0.18431,-1.01886,-0.247349
2236,-0.353896,-0.731198,0.362213
2237,-0.444995,-0.915003,0.0431563
2238,-0.259929,0.0722513,0.0144549
2239,0.417347,-1.05132,-0.109422
2240,-0.366074,0.0464318,0.324307
2241,0.0130055,-1.00289,-0.0600845
2242,0.360675,-1.05144,-0.198805
2243,0.451458,0.0322716,0.0930617
2244,-0.191908,-0.36459,0.259665
2245,0.251221,-1.03512,-0.353425
2246,0.225,-1.00364,0.302987
2247,0.102325,-0.990373,0.384999
2248,0.391958,0.0162514,-0.107364
2249,-0.26202,-1.05188,-0.250347
2250,0.0232546,-1.02537,0.384931
2251,0.0428489,-0.993295,-0.382657
2252,0.0509745,-1.01334,-0.357474
2253,0.318046,0.070078,0.208912
2254,0.161417,-0.991752,0.322662
2255,0.416877,-0.982523,-0.186839
2256,0.328018,0.0874908,0.108933
2257,-0.334914,-0.985114,0.308073
2258,0.257374,-0.505263,0.181204
2259,0.226352,-1.0393,0.119968
2260,-0.263506,0.0689344,0.352923
2261,0.349518,0.0695773,-0.305655
2262,0.263957,0.0665369,-0.0214545
2263,0.3566,-1.00169,-0.266287
2264,-0.484981,-0.965961,-0.303606
2265,0.29563,-0.998997,-0.150992
2266,-0.397335,-0.643774,-0.155029
2267,-0.221466,-1.02499,-0.294642
2268,-0.482243,-1.01867,0.19035
2269,0.355213,0.0862501,-0.246452
2270,-0.301301,-1.05073,0.068589
2271,0.428814,-1.08236,-0.349429
2272,0.365029,-1.06359,-0.281715
2273,-0.0264808,-1.00211,-0.252347
2274,-0.11015,-0.993152,-0.353053
2275,0.127895,-1.04261,0.221447
2276,0.0783604,-1.00369,-0.205263
2277,-0.426073,-1.01055,-0.381995
2278,0.423718,-1.0504,0.0968131
2279,-0.129793,-1.02879,0.0229083
2280,0.411023,0.0436568,0.354934
2281,-0.484719,0.0152841,0.322578
2282,-0.435374,-1.00665,0.244262
2283,-0.299205,-1.01968,0.0612028
2284,0.245025,-1.04507,0.333271
2285,-0.383653,0.0726153,0.122669
2286,-0.18837,-1.02414,-0.163565
2287,0.464319,-1.00925,0.383518
2288,0.303816,0.0736229,-0.303881
2289,0.216812,0.0519835,-0.195259
2290,-0.257744,-1.0285,-0.101346
2291,-0.317835,0.0846276,0.141503
2292,0.3775,0.0434371,0.351589
2293,-0.304366,-1.02197,0.303517
2294,-0.421617,-1.02597,0.192974
2295,0.343053,-1.02868,0.374259
2296,-0.0209293,-0.992845,-0.206312
2297,0.330386,-1.0517,0.0904372
2298,0.159346,-1.00024,-0.224969
2299,-0.102066,-1.00251,-0.101461
2300,-0.218591,-1.02489,-0.239787
2301,-0.39615,0.0463788,-0.250988
2302,0.407676,-0.638561,-0.0378755
2303,-0.211467,-0.976172,0.314337
2304,-0.297874,-0.438673,-0.177726
2305,-0.22981,-0.448547,-0.0130001
2306,-0.418755,0.0161048,-0.0126198
2307,-0.395271,-1.02881,0.030339
2308,0.181486,-1.03538,0.382125
2309,-0.303283,-1.0495,-0.226434
2310,0.417629,-0.863236,-0.380403
2311,0.278505,-0.763693,0.384263
2312,0.309584,0.0797951,0.245827
2313,0.477938,0.0166474,-0.329911
2314,0.364075,0.0588225,-0.224437
2315,0.0987821,-0.98988,0.353981
2316,0.455534,0.0157951,0.307957
2317,0.324523,0.0936979,-0.0614135
2318,-0.260513,0.0828526,0.114919
2319,-0.395271,-1.05754,0.0955316
2320,-0.236246,-0.487919,-0.303947
2321,0.39245,0.0496757,0.0267724
2322,-0.20288,-1.03558,-0.31981
2323,0.416473,-1.00824,0.1086
2324,-0.299391,0.0547101,0.305622
2325,0.400073,-0.962281,0.160865
2326,-0.228444,0.0389209,0.0655097
2327,0.13825,-0.972817,-0.153588
2328,0.415313,-0.989019,-0.272652
2329,-0.00866501,-1.01248,-0.0901779
2330,0.433506,0.0167015,0.383262
2331,-0.433908,-1.03923,0.128966
2332,-0.301804,0.101815,-0.140302
2333,-0.250649,-1.04612,0.35594
2334,-0.388695,0.0717779,0.206412
2335,0.436406,-1.05065,-0.294331
2336,-0.395054,-0.968662,-0.294379
2337,-0.272229,-1.05079,-0.0234073
2338,-0.464007,0.0198461,-0.3801
2339,0.350605,-0.994588,-0.14389
2340,-0.0297474,-1.01475,0.270711
2341,0.332618,-0.476979,-0.267581
2342,0.34408,-1.04061,0.23225
2343,0.248153,0.0462575,0.288785
2344,-0.118326,-0.986535,0.305578
2345,-0.0841626,-0.985759,-0.327022
2346,0.461183,-1.01011,-0.018391
2347,-0.155448,-0.317751,0.19484
2348,0.192831,-0.387638,-0.280151
2349,-0.253254,-0.467431,0.045702
2350,-0.468623,0.0196379,0.263757
2351,-0.251436,-1.02718,-0.222898
2352,0.465422,-1.02758,-0.175561
2353,-0.207373,-0.436268,0.350223
2354,-0.372348,0.0490009,-0.382187
2355,0.289592,-1.01134,-0.19787
2356,0.392127,-1.08025,0.378779
2357,-0.310099,-0.50268,0.269997
2358,-0.484998,-0.971329,-0.269446
2359,0.401837,-0.949098,-0.182109
2360,0.379171,0.0892356,0.193854
2361,-0.392197,-1.04753,0.0621194
2362,-0.300985,-1.02761,-0.292382
2363,-0.154111,-1.04783,-0.066499
2364,-0.138278,-0.406424,0.0912475
2365,0.34216,0.0762057,0.146851
2366,0.311825,-1.00976,-0.238454
2367,0.480401,-0.988011,0.204763
2368,-0.36182,-1.04246,-0.132031
2369,0.446326,0.0499216,0.0665625
2370,0.361809,-1.04828,0.273807
2371,-0.34611,-1.02947,0.0569223
2372,0.457452,0.0183711,-0.124473
2373,0.366299,-0.990855,0.19569
2374,-0.292732,0.075428,0.336833
2375,-0.329345,0.0744255,-0.300149
2376,-0.280697,-1.02662,-0.265625
2377,-0.480552,-0.932181,-0.00558421
2378,0.379718,0.0500446,0.291192
2379,-0.418807,0.017108,-0.0518634
2380,0.258947,-1.04972,0.243585
2381,-0.249131,-1.02675,-0.0301513
2382,0.276219,0.0781503,-0.0781933
2383,-0.340005,-0.854044,-0.38285
2384,-0.411041,-1.03173,0.10677
2385,-0.482765,0.0371795,-0.0501095
2386,0.394183,-0.985834,-0.00395866
2387,-0.0388861,-1.01435,0.0651785
2388,-0.39906,0.0656547,-0.224932
2389,0.358216,0.0824755,0.0837915
2390,-0.374498,0.0479794,-0.227475
2391,0.0887014,-1.00987,0.0940654
2392,0.416189,-1.07383,0.135464
2393,-0.297685,0.0740558,0.231447
2394,0.0711647,-1.01052,0.165388
2395,0.481065,-1.0193,-0.0885671
2396,-0.3867,0.0423826,-0.154077
2397,0.418625,-0.949595,0.291487
2398,0.382319,-1.00891,-0.161734
2399,0.203151,-1.02181,-0.088034
2400,0.0713294,-1.01555,-0.267666
2401,-0.420323,-1.02254,0.307285
2402,0.284173,-1.03341,-0.0744204
2403,0.348466,-0.972212,-0.093269
2404,0.0143486,-0.950231,-0.380421
2405,0.373155,0.0807831,-0.276964
2406,-0.20645,-1.05156,0.381852
2407,0.380463,-0.96739,0.2107
2408,0.323697,0.0730958,-0.332453
2409,0.220478,-1.05982,0.305535
2410,0.0160742,-0.978932,-0.116234
2411,-0.0538252,-0.991643,0.0494664
2412,0.269934,0.0722847,0.353753
2413,0.291364,0.114526,-0.319216
2414,0.397555,-0.642405,0.032059
2415,0.272506,0.0840931,-0.310866
2416,-0.436821,0.0387587,0.304808
2417,-0.433517,0.0165028,0.241351
2418,-0.0193813,-0.99463,-0.352274
2419,-0.45377,0.0364025,0.222498
2420,0.481983,-0.996141,-0.169938
2421,-0.41915,-0.933108,-0.0266799
2422,-0.368251,0.0697104,0.153544
2423,0.385884,-1.00891,-0.384
2424,-0.114251,-1.00403,0.337788
2425,0.180067,-0.991792,-0.276071
2426,0.405492,-1.00175,-0.303484
2427,-0.435175,0.0464674,0.0410744
2428,0.436935,0.0150212,-0.00793002
2429,-0.381468,0.0506069,0.234062
2430,0.393368,-1.04329,0.111975
2431,-0.425435,-0.902244,-0.299769
2432,-0.330011,-1.06592,0.000170181
2433,-0.218984,-1.00889,-0.210027
2434,-0.30476,0.0914693,0.173084
2435,-0.361988,0.0666155,-0.108281
2436,0.211959,-0.983428,0.384025
2437,-0.352379,0.0974723,0.364235
2438,0.4259,-0.954177,-0.00449331
2439,0.0936399,-1.03703,-0.13211
2440,0.4844,-1.06523,-0.24672
2441,0.188771,-0.995842,-0.382204
2442,0.481714,-0.653008,-0.181437
2443,-0.419028,-1.03142,-0.287666
2444,0.312319,-1.01648,-0.173618
2445,0.344115,0.0651487,0.368091
2446,0.453342,-1.05375,-0.326823
2447,0.257852,-1.00636,0.174015
2448,-0.312844,0.0867271,-0.0131796
2449,-0.33561,0.119277,-0.180166
2450,-0.317291,-0.497696,-0.323604
2451,0.381807,0.0706616,0.257493
2452,-0.282083,-1.0304,0.00310763
2453,0.445122,-0.939671,0.236861
2454,-0.068948,-1.02094,-0.166272
2455,-0.393015,0.0369317,-0.037825
2456,0.344061,0.0737032,0.0540453
2457,0.396982,-1.04162,0.03708
2458,0.467849,-0.822381,0.290408
2459,-0.462225,-1.0547,0.122111
2460,0.361724,-0.995032,0.0113404
2461,0.454145,0.047452,0.126425
2462,0.239703,-0.411844,-0.0639641
2463,0.195634,-1.01148,-0.258744
2464,0.0721275,-0.976389,0.378922
2465,0.45288,-1.00589,0.323987
2466,0.482217,-0.991374,0.243655
2467,-0.294229,-1.03701,-0.345104
2468,-0.483739,-0.810448,0.00854759
2469,-0.407818,0.0366435,0.246835
2470,-0.0114057,-0.999586,-0.122464
2471,0.391015,-1.03002,-0.191389
2472,0.179091,-1.02781,0.0960573
2473,0.461246,0.0468482,0.168062
2474,0.390943,0.072093,-0.00160626
2475,0.0191348,-1.01346,0.204021
2476,-0.156824,-0.974183,0.380324
2477,-0.338823,0.0830279,0.225331
2479,-0.170866,-1.0361,-0.106463
2480,0.458008,-0.954558,-0.268056
2481,0.341051,-1.05848,0.326712
2482,0.455392,-1.04063,0.322154
2483,-0.072681,-1.02068,-0.110223
2484,0.47465,-0.983735,0.282587
2485,-0.466707,0.0375785,0.311486
2486,0.323686,-0.997796,-0.199866
2487,-0.34208,0.0707426,-0.380195
2488,-0.317875,-1.05586,0.282681
2489,0.341339,0.080435,0.32471
2490,-0.39657,-0.969929,0.169823
2491,-0.482985,0.0324968,0.372245
2492,0.265265,0.0710265,-0.282559
2493,0.30285,0.110332,-0.140999
2494,-0.272737,-1.05998,0.248872
2495,-0.453799,0.0176642,-0.0509871
2496,-0.438593,0.04265,0.136464
2497,-0.421006,-1.05195,0.00622927
2498,0.443507,-0.924839,-0.35875
2499,0.268662,0.0682937,0.243136
2500,0.240481,0.0538103,-0.140922
2501,-0.246003,0.081234,0.0785307
2502,0.251971,0.0680533,-0.0530459
2503,-0.46226,-1.04539,-0.0789362
2504,-0.0498835,-0.977366,-0.382143
2505,-0.484314,-1.06281,-0.0466942
2506,0.299315,-0.475128,-0.0929976
2507,-0.394694,-0.722526,-0.366235
2508,-0.0107905,-0.993385,0.339865
2509,0.30622,0.0726846,0.0476402
2510,0.391848,-0.548737,-0.290307
2511,-0.409656,-0.52045,0.337559
2512,-0.0280559,-0.9924,-0.322347
2513,-0.179045,-1.01233,-0.307657
2514,-0.301202,-0.874365,-0.252651
2515,-0.146964,-1.02022,-0.0176595
2516,0.452212,-1.05019,0.011647
2517,-0.299082,-1.05326,0.0160063
2518,0.371769,-0.844687,-0.309985
2519,0.23135,-0.97205,-0.379423
2520,-0.484729,-1.08466,0.0305603
2521,0.448668,-1.04952,-0.201366
2522,-0.400161,-1.03968,-0.382885
2523,-0.166218,-1.00538,0.0773244
2524,0.356556,0.0744826,0.216228
2525,0.394779,-0.550316,0.381435
2526,-0.258939,0.0590383,-0.077893
2527,0.401445,-0.818488,0.263247
2528,-0.3737,-0.772101,0.0307764
2529,-0.409014,0.0437843,0.290078
2530,0.429155,-0.914824,0.299364
2531,-0.0784305,-0.977352,-0.359707
2532,0.316577,0.0816944,0.304794
2533,-0.360492,0.0501531,-0.137876
2534,-0.452707,-1.01019,0.303673
2535,-0.322435,-1.03451,-0.127544
2536,-0.484491,-1.05718,0.0830954
2537,0.348663,-0.976782,0.166014
2538,0.417375,0.056205,-0.036413
2539,-0.305836,0.0685541,-0.0485043
2540,0.045427,-0.977605,0.255253
2541,0.0111706,-0.993035,0.100301
2542,-0.451883,0.0150691,0.29385
2543,0.301794,-0.99434,-0.381345
2544,-0.216331,-1.02084,-0.384133
2545,-0.438735,-0.908635,0.185001
2546,0.451232,0.038462,-0.332093
2547,-0.365763,-1.04321,0.143126
2548,0.0900864,-0.988721,0.151229
2549,-0.126582,-1.03839,-0.104266
2550,0.450737,-1.05418,-0.26017
2551,0.158051,-1.00214,-0.164678
2552,-0.367714,-0.508007,-0.177481
2553,0.277501,-0.505924,0.0999651
2554,0.331198,-0.864971,-0.25136
2555,0.192772,-0.382406,-0.222176
2556,-0.291199,-1.03925,0.266932
2557,-0.349173,-1.0646,0.289141
2558,0.14108,-0.351569,0.355638
2559,0.0269517,-0.987596,0.183453
2560,-0.471648,-1.04896,-0.380994
2561,-0.00764745,-0.978769,0.279985
2562,0.339139,-1.05057,0.180358
2563,-0.409463,-0.867859,-0.169752
2564,0.126259,-1.02296,0.268419
2565,0.41157,-1.02429,0.0804992
2566,0.441671,-1.00496,-0.333524
2567,0.226906,-1.00787,-0.172592
2568,-0.482929,-0.777328,0.012423
2569,0.451687,-1.08453,0.331206
2570,-0.195991,-1.05249,-0.117653
2571,0.339641,0.0977007,-0.212848
2572,0.432751,-0.857287,-0.110068
2573,-0.475129,0.0162191,-0.284377
2574,-0.420639,-0.927181,-0.0588404
2575,-0.45241,-0.790134,0.127996
2576,0.29159,-0.991712,-0.271989
2577,-0.166242,-0.997555,-0.353876
2578,-0.266826,-1.08289,-0.166925
2579,0.241051,-1.02737,-0.1182
2580,-0.299954,-1.05509,-0.138748
2581,-0.291079,-1.03337,-0.0619987
2582,0.283555,-0.99551,-0.304916
2583,-0.34026,-0.915826,-0.114211
2584,0.483349,0.0166546,-0.00561797
2585,-0.0428122,-1.0122,-0.190483
2586,0.238696,-0.979185,-0.0504711
2587,0.375149,0.0498305,-0.111578
2588,-0.305992,-0.856698,-0.382961
2589,0.367896,-1.04115,0.348883
2590,0.484085,-0.666384,0.2189
2591,-0.430096,0.0363588,0.00977309
2592,0.0443582,-0.993017,0.310438
2593,0.14927,-0.384872,0.039383
2594,0.433394,-0.555686,0.227496
2595,-0.483294,-0.904684,-0.082745
2596,0.132226,-1.0111,-0.283724
2597,0.352888,0.0706014,-0.0640015
2598,-0.300411,-1.04645,-0.381121
2599,0.204743,-1.03113,0.293308
2600,0.336085,-0.979612,0.0952842
2601,0.318575,-1.001,0.240411
2602,0.456056,-0.969367,-0.168758
2603,0.386797,0.081632,0.288644
2604,-0.352423,0.0595367,0.203299
2605,-0.0109768,-0.964664,0.382769
2606,-0.186963,-1.03441,0.252753
2607,0.1878,-0.51694,0.350153
2608,-0.242629,-1.05717,-0.0421409
2609,0.276094,0.0837871,-0.38016
2610,-0.349208,-1.03664,0.176331
2611,-0.312397,-0.529177,-0.348241
2612,0.0860315,-1.01639,0.210695
2613,0.431943,0.0160282,-0.348533
2614,-0.333568,-1.01494,-0.00125085
2615,-0.477995,0.0375363,0.0275349
2616,-0.189692,-1.02686,0.153457
2617,0.371823,-0.953815,-0.216907
2618,0.284131,-0.493286,0.0561319
2619,0.353612,0.0684382,-0.194306
2620,0.240057,-0.99496,-0.199961
2621,0.364889,-1.02231,0.105322
2622,-0.429513,-0.754491,0.365654
2623,0.0252738,-1.01511,-0.293551
2624,-0.23244,-1.04734,-0.266569
2625,-0.345487,0.068018,0.128635
2626,0.37261,-1.04084,0.180156
2627,-0.223066,-0.988361,-0.382893
2628,0.348992,-0.707896,-0.176407
2629,-0.446173,-0.625357,0.264165
2630,0.354586,0.0688394,0.297679
2631,0.255745,-0.543223,0.285338
2632,-0.251936,-1.01343,0.00782677
2633,0.333416,0.0918339,-0.277984
2634,-0.450639,-1.08148,-0.314461
2635,0.309358,-1.04574,0.326182
2636,0.456133,-1.01524,-0.144061
2637,0.392192,-0.969444,0.0460068
2638,0.481523,-0.975186,0.161762
2639,-0.351461,0.0756433,0.323713
2640,0.361725,-1.01227,-0.1152
2641,0.444344,-1.08235,-0.382293
2642,0.426129,-0.996082,-0.237716
2643,-0.431564,-0.897815,0.0875544
2644,-0.0124885,-0.964477,-0.173432
2645,-0.391015,0.0478406,0.04254
2646,0.45632,-1.02056,-0.287604
2647,-0.446471,-1.05373,0.263563
2648,-0.34172,0.0832318,-0.197162
2649,-0.202517,-1.02365,0.0529232
2650,-0.392655,0.0439205,-0.0741107
2651,0.413459,-1.04214,-0.0259791
2652,-0.305092,-0.917206,-0.164828
2653,-0.391784,0.0533642,0.359981
2654,0.351745,0.0931612,-0.0363704
2655,0.339915,-1.03119,-0.181109
2656,-0.423666,-0.583925,-0.381168
2657,-0.0456239,-0.992828,0.322017
2658,-0.438943,-1.0779,0.0189863
2659,0.338688,-1.02983,0.123178
2660,-0.439319,0.0196123,-0.159584
2661,0.234381,-0.900374,0.384765
2662,-0.159183,-1.02112,0.204119
2663,0.458378,0.0364399,-0.00598881
2664,0.43846,0.0472507,-0.107896
2665,-0.478938,0.0195778,-0.160218
2666,0.224035,0.0468982,0.384111
2667,0.212118,-0.410706,0.24099
2668,0.32115,0.0964798,-0.243991
2669,0.0651942,-0.983736,0.338612
2670,-0.48191,-1.05895,-0.343624
2671,0.341997,-1.0239,0.289162
2672,-0.454659,-1.05729,-0.155444
2673,0.0298257,-0.998652,0.228695
2674,0.0143975,-0.984797,0.252407
2675,0.247544,-0.487109,0.285086
2676,-0.383652,0.0432688,-0.329627
2677,-0.321742,-0.993292,0.0620044
2678,-0.414573,0.0604221,0.0632832
2679,-0.427141,0.0612401,-0.24295
2680,-0.291962,-1.03082,-0.119873
2681,-0.483584,-0.986433,0.269101
2682,0.254926,0.0853576,0.0787263
2683,-0.475267,-1.05899,-0.308578
2684,0.316425,-1.0303,-0.0388031
2685,0.365903,-0.972535,0.106933
2686,-0.174788,-0.979826,0.348713
2687,-0.0891822,-0.986706,0.251516
2688,-0.0519394,-0.975605,-0.260724
2689,0.0628452,-0.994615,-0.0666895
2690,0.404297,-1.04763,-0.275554
2691,0.33154,0.0946355,0.227211
2692,-0.0926,-0.995394,-0.384066
2693,-0.351817,-1.05046,0.25522
2694,0.100424,-0.95441,-0.384265
2695,-0.321713,0.105942,-0.0687765
2696,0.481287,0.0186777,0.186627
2697,0.428843,-0.87641,0.223252
2698,0.484257,0.0387528,-0.118668
2699,-0.056334,-0.994956,-0.149132
2700,-0.195115,-1.01224,0.209623
2701,0.451256,0.034029,0.202786
2702,0.292829,-1.0079,0.173823
2703,-0.157363,-1.01109,-0.170426
2704,-0.355702,-0.541927,0.17987
2705,-0.39116,0.072567,0.0864712
2706,-0.482632,-1.02692,0.0697189
2707,0.370291,0.0474454,-0.384668
2708,0.480823,-0.91559,-0.380825
2709,0.279301,-1.04146,0.381555
2710,-0.0887049,-0.988881,-0.0629096
2711,-0.122246,-1.02353,-0.384032
2712,-0.158187,-0.979793,-0.114538
2713,0.357386,0.102313,0.127868
2714,-0.459593,-1.05158,0.0626905
2715,0.0452521,-0.933705,0.381265
2716,0.368358,-0.967338,-0.123716
2717,0.399282,0.0762722,-0.216454
2718,-0.406505,0.0326499,0.0751657
2719,0.470453,-0.95898,-0.0864545
2720,0.420857,-1.04867,-0.243825
2721,-0.182077,-1.02927,-0.342843
2722,-0.328176,-0.767342,0.383933
2723,-0.349422,0.0710479,-0.231526
2724,-0.220463,-0.401875,-0.0405188
2725,0.203851,-1.00506,0.199984
2726,0.36307,-0.986909,-0.211997
2727,0.38757,0.0928168,0.228565
2728,0.484171,0.0357311,0.0207463
2729,-0.218654,-0.995395,0.0142279
2730,-0.416448,0.0589379,-0.0191094
2731,-0.284778,-1.05032,-0.0920982
2732,0.201965,-1.02526,0.227119
2733,0.272144,-1.01557,-0.381886
2734,-0.164065,-1.01821,-0.0571968
2735,-0.307855,0.0751119,-0.384728
2736,0.263668,0.0823135,-0.142636
2737,-0.31735,0.0863916,-0.228491
2738,0.402723,0.0524603,-0.382319
2739,0.307985,0.0764747,0.177678
2740,-0.471416,0.0453834,0.110586
2741,-0.43531,0.0639816,-0.106159
2742,0.103627,-0.31982,-0.352686
2743,0.395197,-0.974685,-0.158408
2744,-0.483197,0.0473099,-0.365268
2745,0.29104,0.10073,-0.283309
2746,-0.059721,-0.980151,-0.299028
2747,0.153225,-0.982831,-0.382718
2748,-0.117208,-1.00127,-0.0445843
2749,0.170971,-0.98914,0.275729
2750,-0.188735,-0.988603,0.384441
2751,0.317969,0.0949256,0.0708558
2752,-0.396512,0.0620506,-0.307051
2753,-0.289009,-1.01268,-0.38321
2754,-0.409607,-0.800012,0.197038
2756,0.331548,-1.05783,-0.21962
2757,0.112547,-0.978847,-0.259786
2758,-0.446518,-0.978417,-0.132723
2759,-0.325751,-1.04924,-0.247399
2760,0.467152,0.0354932,0.269006
2761,-0.38974,-1.01894,0.330813
2762,-0.0779799,-0.909719,-0.38313
2763,-0.277539,-1.01989,0.129915
2764,-0.370542,0.0595885,-0.0507564
2765,-0.0278557,-0.983468,-0.00284223
2766,0.480239,0.015789,0.0449324
2767,-0.277084,0.0858824,-0.377943
2768,0.480902,-1.05186,0.348571
2769,-0.413608,0.0744207,-0.172165
2770,-0.387838,0.0640767,-0.130803
2771,0.482398,0.0163758,-0.0955479
2772,-0.154455,-0.936552,0.381812
2773,-0.190495,-0.441608,0.128439
2774,-0.225168,-0.452848,0.0661684
